rin,majority_sig,minority_sig,reason,majority_n,minority_n,n_editions,shape,contiguous
2502-AH06,usc:12:1709-1715b,usc:17:1709-1715b,usc.field0.edit1,2,1,3,minority-prefix,true
2502-AH36,usc:42:3535,usc:42:535,usc.field1.leading-digit,5,3,8,minority-prefix,true
2502-AH60,usc:12:1715b,usc:12:1715,usc.field1.trailing-char,10,1,11,minority-prefix,true
2502-AH71,usc:12:1709,usc:12:1701,usc.field1.edit1,5,4,9,minority-suffix,true
2502-AH96,usc:12:1716-1723i,usc:12:1716-1723h,usc.field1.edit1,3,1,4,minority-prefix,true
2502-AI14,usc:12:1701,usc:12:1710,usc.field1.transpose,7,1,8,minority-prefix,true
2502-AI70,usc:12:5101-5113,usc:12:5101-5116,usc.field1.edit1,4,2,6,minority-suffix,true
2502-AJ30,usc:42:3535,usc:42:355,usc.field1.edit1,9,1,10,minority-suffix,true
2506-AB90,usc:42:5301-5321,usc:42:5301-5320,usc.field1.edit1,6,1,7,minority-prefix,true
2506-AC26,usc:42:11371,usc:42:11301,usc.field1.edit1,4,2,6,reverted-blip,true
2506-AC55,usc:42:12709,usc:2:12709,usc.field0.leading-digit,5,1,6,minority-prefix,true
2550-AA02,usc:12:4611,usc:12:4618,usc.field1.edit1,8,6,14,minority-suffix,true
2550-AA02,usc:12:4611,usc:12:4614,usc.field1.edit1,8,6,14,minority-suffix,true
2577-AC02,usc:42:1437t,usc:42:1437f,usc.field1.edit1,9,1,10,minority-prefix,true
2577-AC05,usc:42:1437b,usc:42:1437,usc.field1.trailing-char,7,1,8,minority-prefix,true
2577-AC07,usc:42:1437z-6,usc:42:1437-6,usc.field1.edit1,3,1,4,minority-prefix,true
2577-AC44,usc:42:1437f,usc:42:1437,usc.field1.trailing-char,4,2,6,minority-suffix,true
2577-AC55,usc:42:1437v,usc:42:1437z,usc.field1.edit1,4,1,16,minority-suffix,true
2577-AD02,usc:42:1437p,usc:42:1437f,usc.field1.edit1,7,3,10,minority-prefix,true
2577-AD13,pl:116-26,pl:116-260,pl.field0.trailing-char,4,2,6,minority-suffix,true
2590-AA13,usc:12:4519g,usc:12:4519,usc.field1.trailing-char,3,2,7,minority-suffix,true
2590-AA24,usc:12:1426,usc:12:1422,usc.field1.edit1,3,2,5,minority-prefix,true
2590-AA24,usc:12:1429,usc:12:1422,usc.field1.edit1,3,2,5,minority-prefix,true
2590-AA24,usc:12:1432,usc:12:1422,usc.field1.edit1,3,2,5,minority-prefix,true
2590-AA26,usc:12:4501,usc:12:4561,usc.field1.edit1,2,1,4,minority-prefix,true
2590-AA26,usc:12:4502,usc:12:4562,usc.field1.edit1,2,1,4,minority-prefix,true
2590-AA26,usc:12:4511,usc:12:4561,usc.field1.edit1,2,1,4,minority-prefix,true
2590-AA26,usc:12:4513,usc:12:4563,usc.field1.edit1,2,1,4,minority-prefix,true
2590-AA26,usc:12:4526,usc:12:4562,usc.field1.transpose,2,1,4,minority-prefix,true
2590-AA26,usc:12:4561-4566,usc:12:4561-4563,usc.field1.edit1,2,1,4,minority-prefix,true
2590-AA70,usc:12:14514,usc:12:4514,usc.field1.leading-digit,9,2,11,minority-suffix,true
2700-AC37,cfr:15:2640,cfr:5:2640,cfr.field0.leading-digit,3,2,6,minority-suffix,true
2700-AD51,usc:51:20113,usc:51:20112,usc.field1.edit1,2,1,8,minority-prefix,true
2900-AI93,usc:38:5901-5905,usc:38:5902-5905,usc.field1.edit1,11,1,12,minority-prefix,true
2900-AJ31,usc:28:2672,usc:28:2671,usc.field1.edit1,2,1,3,minority-prefix,true
2900-AK80,usc:38:3034,usc:38:3032,usc.field1.edit1,10,3,13,minority-prefix,true
2900-AL32,usc:38:1155,usc:38:115,usc.field1.trailing-char,7,3,10,minority-prefix,true
2900-AL44,usc:38:501,usc:38:3501,usc.field1.leading-digit,10,2,12,minority-prefix,true
2900-AL44,usc:38:512,usc:38:3512,usc.field1.leading-digit,10,2,12,minority-prefix,true
2900-AL53,pl:104-191,pl:104-101,pl.field0.edit1,2,1,3,minority-prefix,true
2900-AL70,usc:38:1111,usc:38:1113,usc.field1.edit1,16,1,17,minority-prefix,true
2900-AN40,usc:38:1965-1980a,usc:38:1965-1980,usc.field1.trailing-char,13,1,14,minority-suffix,true
2900-AN81,usc:38:2002,usc:38:2001,usc.field1.edit1,3,2,5,minority-suffix,true
2900-AN81,usc:38:2011,usc:38:2001,usc.field1.edit1,3,2,5,minority-suffix,true
2900-AN81,usc:38:2061,usc:38:2001,usc.field1.edit1,3,2,5,minority-suffix,true
2900-AO57,usc:38:1741-1745,usc:38:1741-1743,usc.field1.edit1,14,2,16,minority-suffix,true
2900-AO73,usc:42:7385,usc:42:7385e,usc.field1.trailing-char,5,3,12,minority-prefix,true
2900-AO92,usc:38:111,usc:38:111a,usc.field1.trailing-char,4,1,5,minority-prefix,true
2900-AP20,usc:38:1720,usc:38:1720e,usc.field1.trailing-char,5,4,9,minority-prefix,true
2900-AP20,usc:38:1720,usc:38:1720d,usc.field1.trailing-char,5,4,9,minority-prefix,true
2900-AS11,usc:38:5101,usc:38:501,usc.field1.edit1,3,1,4,minority-suffix,true
2900-AS17,usc:38:101,usc:38:501,usc.field1.edit1,2,1,3,minority-suffix,true
3014-AA37,usc:29:794,usc:29:794d,usc.field1.trailing-char,12,9,21,minority-prefix,true
3014-AA40,usc:29:794,usc:29:794f,usc.field1.trailing-char,12,1,13,minority-prefix,true
3037-AA00,usc:41:46-48c,usc:41:46-48,usc.field1.trailing-char,13,1,14,minority-suffix,true
3037-AA01,usc:41:46-48c,usc:41:46-48,usc.field1.trailing-char,13,3,38,minority-suffix,true
3037-AA03,usc:41:46-48c,usc:41:46-48,usc.field1.trailing-char,13,2,15,minority-suffix,true
3038-AB31,usc:7:2a,usc:7:12a,usc.field1.leading-digit,6,4,10,minority-suffix,true
3038-AB31,usc:7:4,usc:7:5,usc.field1.edit1,6,4,10,minority-suffix,true
3038-AB31,usc:7:6,usc:7:5,usc.field1.edit1,6,4,10,minority-suffix,true
3038-AB31,usc:7:6a-6d,usc:7:6a-6h,usc.field1.edit1,4,2,10,minority-prefix,true
3038-AB45,usc:7:6,usc:7:4,usc.field1.edit1,8,3,11,minority-prefix,true
3038-AB45,usc:7:6c,usc:7:4c,usc.field1.edit1,8,3,11,minority-prefix,true
3038-AB72,usc:7:2,usc:7:1,usc.field1.edit1,4,1,5,minority-prefix,true
3038-AB73,usc:7:2,usc:7:1,usc.field1.edit1,3,1,4,minority-prefix,true
3038-AB75,usc:7:1,usc:7:1a,usc.field1.trailing-char,15,8,23,minority-suffix,true
3038-AB75,usc:7:1,usc:7:2,usc.field1.edit1,15,8,23,minority-suffix,true
3038-AC07,usc:7:1,usc:7:7,usc.field1.edit1,10,4,14,minority-suffix,true
3038-AC44,usc:7:2,usc:7:1,usc.field1.edit1,3,2,5,minority-prefix,true
3038-AC48,usc:7:2,usc:7:1,usc.field1.edit1,3,2,5,minority-prefix,true
3038-AC49,usc:7:7,usc:7:1,usc.field1.edit1,3,2,5,minority-prefix,true
3038-AC50,usc:7:12a,usc:7:12,usc.field1.trailing-char,2,1,3,minority-prefix,true
3038-AC50,usc:7:2,usc:7:12,usc.field1.leading-digit,2,1,3,minority-prefix,true
3038-AC54,usc:7:6,usc:7:1,usc.field1.edit1,7,1,8,minority-prefix,true
3038-AC57,usc:7:12,usc:7:1,usc.field1.trailing-char,4,1,5,minority-prefix,true
3038-AC57,usc:7:15,usc:7:1,usc.field1.trailing-char,4,1,5,minority-prefix,true
3038-AC57,usc:7:2,usc:7:1,usc.field1.edit1,4,1,5,minority-prefix,true
3038-AC57,usc:7:9,usc:7:1,usc.field1.edit1,4,1,5,minority-prefix,true
3038-AC62,usc:7:1,usc:7:7,usc.field1.edit1,4,1,5,reverted-blip,true
3038-AC64,usc:7:1,usc:7:1a,usc.field1.trailing-char,3,1,4,minority-prefix,true
3038-AD52,usc:7:1a,usc:7:15,usc.field1.edit1,11,8,19,minority-prefix,true
3038-AD82,act:commodity exchange act:4,act:commodity exchange act:4c,act.field1.trailing-char,5,4,10,minority-prefix,true
3038-AD82,act:commodity exchange act:8,act:commodity exchange act:8a,act.field1.trailing-char,5,4,10,minority-prefix,true
3038-AD99,act:commodity exchange act:4,act:commodity exchange act:4a,act.field1.trailing-char,11,4,15,minority-prefix,true
3038-AD99,act:commodity exchange act:4,act:commodity exchange act:4c,act.field1.trailing-char,11,4,15,minority-prefix,true
3038-AD99,act:commodity exchange act:8,act:commodity exchange act:8a,act.field1.trailing-char,11,1,15,minority-prefix,true
3038-AE01,usc:7:12,usc:7:12a,usc.field1.trailing-char,13,4,19,minority-prefix,true
3038-AE27,usc:7:1a,usc:7:1,usc.field1.trailing-char,3,1,4,minority-prefix,true
3038-AE27,usc:7:24a,usc:7:24,usc.field1.trailing-char,3,1,4,minority-prefix,true
3038-AE27,usc:7:6r,usc:7:6,usc.field1.trailing-char,3,1,4,minority-prefix,true
3038-AE27,usc:7:6s,usc:7:6,usc.field1.trailing-char,3,1,4,minority-prefix,true
3038-AE56,usc:7:16a,usc:7:6a,usc.field1.leading-digit,3,1,4,minority-prefix,true
3038-AE56,usc:7:6s,usc:7:6p,usc.field1.edit1,3,1,4,minority-prefix,true
3038-AE56,usc:7:6s,usc:7:6d,usc.field1.edit1,3,1,4,minority-prefix,true
3038-AE56,usc:7:6s,usc:7:6i,usc.field1.edit1,3,1,4,minority-prefix,true
3038-AE56,usc:7:6s,usc:7:6c,usc.field1.edit1,3,1,4,minority-prefix,true
3038-AE56,usc:7:6s,usc:7:6n,usc.field1.edit1,3,1,4,minority-prefix,true
3038-AE56,usc:7:6s,usc:7:6m,usc.field1.edit1,3,1,4,minority-prefix,true
3038-AE56,usc:7:6s,usc:7:6f,usc.field1.edit1,3,1,4,minority-prefix,true
3038-AE56,usc:7:6s,usc:7:6a,usc.field1.edit1,3,1,4,minority-prefix,true
3038-AE56,usc:7:6s,usc:7:6h,usc.field1.edit1,3,1,4,minority-prefix,true
3038-AE56,usc:7:6s,usc:7:6b,usc.field1.edit1,3,1,4,minority-prefix,true
3038-AE56,usc:7:6s,usc:7:6o,usc.field1.edit1,3,1,4,minority-prefix,true
3038-AE56,usc:7:6s,usc:7:6e,usc.field1.edit1,3,1,4,minority-prefix,true
3038-AE56,usc:7:6s,usc:7:6g,usc.field1.edit1,3,1,4,minority-prefix,true
3038-AE59,usc:7:64s,usc:7:4s,usc.field1.leading-digit,7,6,13,minority-prefix,true
3038-AE73,usc:7:6c,usc:7:6s,usc.field1.edit1,2,1,3,minority-suffix,true
3038-AE73,usc:7:6c,usc:7:6r,usc.field1.edit1,2,1,3,minority-suffix,true
3038-AE73,usc:7:6c,usc:7:6,usc.field1.trailing-char,2,1,3,minority-suffix,true
3038-AE73,usc:7:6f,usc:7:6s,usc.field1.edit1,2,1,3,minority-suffix,true
3038-AE73,usc:7:6f,usc:7:6r,usc.field1.edit1,2,1,3,minority-suffix,true
3038-AE73,usc:7:6f,usc:7:6,usc.field1.trailing-char,2,1,3,minority-suffix,true
3038-AE88,usc:7:7a-2,usc:7:7aa-2,usc.field1.edit1,2,1,3,minority-prefix,true
3038-AF23,usc:7:6s,usc:7:64s,usc.field1.edit1,6,1,8,minority-prefix,true
3038-AF23,usc:7:6s,usc:7:6m,usc.field1.edit1,6,2,8,minority-prefix,true
3038-AF23,usc:7:6s,usc:7:4s,usc.field1.edit1,6,1,8,minority-prefix,true
3038-AF23,usc:7:6s,usc:7:6n,usc.field1.edit1,6,2,8,minority-prefix,true
3041-AB35,usc:15:1193,usc:15:1293,usc.field1.edit1,46,2,51,minority-prefix,true
3041-AB35,usc:15:1193,usc:15:1191,usc.field1.edit1,46,3,51,reverted-blip,true
3041-AC31,usc:15:2051,usc:15:2056,usc.field1.edit1,32,5,37,minority-suffix,true
3041-AC31,usc:15:2051,usc:15:2058,usc.field1.edit1,32,5,37,minority-suffix,true
3041-AC36,usc:15:2051,usc:15:2056,usc.field1.edit1,32,5,37,minority-suffix,true
3041-AC36,usc:15:2051,usc:15:2058,usc.field1.edit1,32,5,37,minority-suffix,true
3041-AC78,usc:15:2056,usc:15:2051,usc.field1.edit1,19,12,31,minority-prefix,true
3041-AC78,usc:15:2058,usc:15:2051,usc.field1.edit1,19,12,31,minority-prefix,true
3041-AD30,usc:15:2051,usc:15:2058,usc.field1.edit1,19,2,21,minority-suffix,true
3041-AD30,usc:15:2051,usc:15:2056,usc.field1.edit1,19,2,21,minority-suffix,true
3041-AD31,usc:15:2056,usc:15:2051,usc.field1.edit1,15,5,20,minority-prefix,true
3041-AD31,usc:15:2058,usc:15:2051,usc.field1.edit1,15,5,20,minority-prefix,true
3041-AD87,usc:15:2056e,usc:15:2056,usc.field1.trailing-char,3,2,5,minority-prefix,true
3041-AD91,usc:15:2057e,usc:15:2057,usc.field1.trailing-char,2,1,3,minority-prefix,true
3041-AD93,usc:15:2057d,usc:15:2057,usc.field1.trailing-char,2,1,3,minority-prefix,true
3045-AA56,usc:42:12645,usc:42:12645g,usc.field1.trailing-char,3,1,4,minority-prefix,true
3045-AA59,usc:5:552,usc:5:555,usc.field1.edit1,20,3,23,minority-suffix,true
3045-AA60,usc:42:12501,usc:42:12502,usc.field1.edit1,19,8,27,minority-suffix,true
3046-AA68,usc:5:522,usc:5:552,usc.field1.edit1,4,3,7,minority-prefix,true
3046-AB27,usc:29:794a,usc:29:794,usc.field1.trailing-char,2,1,3,minority-prefix,true
3052-AD20,usc:12:2202,usc:12:2201,usc.field1.edit1,11,8,19,minority-prefix,true
3052-AD20,usc:12:2202,usc:12:2200,usc.field1.edit1,11,8,19,minority-prefix,true
3060-AF50,usc:47:151,usc:47:251,usc.field1.edit1,22,6,32,minority-suffix,true
3060-AF50,usc:47:152-155,usc:47:151-155,usc.field1.edit1,20,10,32,minority-suffix,true
3060-AG42,usc:47:228,usc:47:220,usc.field1.edit1,28,2,30,minority-prefix,true
3060-AG43,usc:47:272,usc:47:275,usc.field1.edit1,28,13,41,minority-prefix,true
3060-AG49,usc:47:157,usc:47:151,usc.field1.edit1,33,25,58,minority-prefix,true
3060-AG49,usc:47:157,usc:47:154,usc.field1.edit1,33,25,58,minority-prefix,true
3060-AG49,usc:47:201-205,usc:47:201-206,usc.field1.edit1,31,27,58,minority-suffix,true
3060-AG67,usc:47:152,usc:47:151,usc.field1.edit1,2,1,3,minority-prefix,true
3060-AH03,usc:47:252,usc:47:272,usc.field1.edit1,12,3,15,minority-prefix,true
3060-AI05,usc:47:302,usc:47:308,usc.field1.edit1,4,3,12,minority-prefix,true
3060-AI05,usc:47:302,usc:47:301,usc.field1.edit1,4,3,12,minority-prefix,true
3060-AI22,usc:47:155,usc:47:151,usc.field1.edit1,12,9,21,minority-prefix,true
3060-AI22,usc:47:251,usc:47:151,usc.field1.edit1,12,9,21,minority-prefix,true
3060-AI92,usc:347:307,usc:47:307,usc.field0.leading-digit,11,2,13,minority-suffix,true
3060-AJ13,usc:47:160,usc:47:610,usc.field1.transpose,5,1,18,minority-suffix,true
3060-AJ75,usc:47:303,usc:47:303f,usc.field1.trailing-char,5,2,7,minority-prefix,true
3060-AJ89,usc:47:257,usc:47:217,usc.field1.edit1,9,6,17,minority-suffix,true
3060-AJ89,usc:47:257,usc:47:254,usc.field1.edit1,9,6,17,minority-suffix,true
3060-AJ89,usc:47:257,usc:47:251,usc.field1.edit1,9,8,17,minority-suffix,true
3060-AJ89,usc:47:257,usc:47:227,usc.field1.edit1,9,6,17,minority-suffix,true
3060-AK06,usc:47:302,usc:47:308,usc.field1.edit1,16,6,25,minority-prefix,true
3060-AK06,usc:47:302,usc:47:309,usc.field1.edit1,16,6,25,minority-prefix,true
3060-AK06,usc:47:302,usc:47:307,usc.field1.edit1,16,6,25,minority-prefix,true
3060-AK08,usc:47:225,usc:47:220,usc.field1.edit1,14,9,23,minority-suffix,true
3060-AK08,usc:47:303,usc:47:403,usc.field1.edit1,14,9,23,minority-suffix,true
3060-AK40,act:communications act of 1934:254,act:communications act of 1934:214,act.field1.edit1,9,3,21,minority-suffix,true
3060-AK40,usc:47:254,usc:47:214,usc.field1.edit1,9,3,21,minority-suffix,true
3060-AK41,usc:47:155,usc:47:151,usc.field1.edit1,13,1,19,minority-suffix,true
3064-AB31,usc:12:1831,usc:12:1835,usc.field1.edit1,9,5,14,minority-suffix,true
3064-AB31,usc:12:1831,usc:12:1831o,usc.field1.trailing-char,9,5,14,minority-suffix,true
3064-AB41,usc:12:1819,usc:12:1817,usc.field1.edit1,9,3,12,minority-suffix,true
3064-AB41,usc:12:1819,usc:12:1818,usc.field1.edit1,9,3,12,minority-suffix,true
3064-AB41,usc:12:1819,usc:12:1829,usc.field1.edit1,9,3,12,minority-suffix,true
3064-AD85,usc:12:3103,usc:12:3101,usc.field1.edit1,3,1,5,minority-suffix,true
3064-AE24,usc:12:1813,usc:12:1819,usc.field1.edit1,3,1,4,minority-prefix,true
3064-AE24,usc:12:1815,usc:12:1819,usc.field1.edit1,3,1,4,minority-prefix,true
3064-AE39,usc:12:5385,usc:12:5381,usc.field1.edit1,10,1,11,minority-prefix,true
3064-AE39,usc:12:5389,usc:12:5381,usc.field1.edit1,10,1,11,minority-prefix,true
3064-AE59,usc:12:1815,usc:12:1819,usc.field1.edit1,5,1,6,minority-prefix,true
3064-AE59,usc:12:1816,usc:12:1819,usc.field1.edit1,5,1,6,minority-prefix,true
3064-AE59,usc:12:1818,usc:12:1819,usc.field1.edit1,5,1,6,minority-prefix,true
3072-AB80,usc:46:817d,usc:46:817e,usc.field1.edit1,12,2,14,minority-prefix,true
3072-AC32,usc:46:1706,usc:46:1709,usc.field1.edit1,2,1,4,minority-suffix,true
3072-AC32,usc:46:1706,usc:46:1707,usc.field1.edit1,2,1,4,minority-suffix,true
3072-AC32,usc:46:1706,usc:46:1716,usc.field1.edit1,2,1,4,minority-suffix,true
3084-AA24,usc:15:41,usc:15:45,usc.field1.edit1,3,1,4,minority-prefix,true
3084-AA97,usc:15:6801,usc:16:6801,usc.field0.edit1,11,2,13,minority-prefix,true
3084-AB32,usc:15:18a,usc:15:18,usc.field1.trailing-char,7,2,9,minority-suffix,true
3084-AB55,usc:15:57a,usc:15:57,usc.field1.trailing-char,11,3,14,minority-prefix,true
3090-AG33,usc:40:586,usc:40:486,usc.field1.edit1,17,10,30,minority-prefix,false
3090-AI37,eo:11609,eo:11603,eo.field0.edit1,5,1,8,minority-prefix,true
3090-AJ81,eo:1327,eo:13327,eo.field0.edit1,3,2,8,minority-suffix,true
3090-AJ88,usc:42:4370m-8,usc:41:4370m-8,usc.field0.edit1,6,1,7,minority-prefix,true
3095-AB84,uscch:44:15,uscch:44:5,uscch.field1.leading-digit,20,1,21,minority-suffix,true
3095-AC19,usc:44:3102,usc:44:3101,usc.field1.edit1,3,2,5,minority-suffix,true
3095-AC20,usc:5:552,usc:5:552a,usc.field1.trailing-char,3,2,5,minority-suffix,true
3133-AC14,usc:12:1790,usc:12:1790d,usc.field1.trailing-char,2,1,3,minority-suffix,true
3133-AC51,usc:12:1755-1757,usc:12:1755-1657,usc.field1.edit1,3,1,4,minority-prefix,true
3133-AC53,usc:12:1759,usc:12:1757,usc.field1.edit1,2,1,3,minority-prefix,true
3133-AC53,usc:12:1761,usc:12:1766,usc.field1.edit1,2,1,3,minority-prefix,true
3133-AC77,usc:12:1766,usc:12:1761,usc.field1.edit1,2,1,3,minority-suffix,true
3133-AC98,usc:12:1755,usc:12:1757,usc.field1.edit1,7,3,11,minority-suffix,true
3133-AC98,usc:12:1759,usc:12:1757,usc.field1.edit1,8,3,11,minority-suffix,true
3133-AD58,usc:12:1766,usc:12:1762,usc.field1.edit1,4,1,5,minority-suffix,true
3133-AD58,usc:12:1766,usc:12:1786,usc.field1.edit1,4,1,5,minority-suffix,true
3133-AE23,usc:12:3339,usc:12:3331,usc.field1.edit1,19,2,24,minority-suffix,true
3133-AE64,usc:12:1784,usc:12:1784e,usc.field1.trailing-char,2,1,6,minority-suffix,true
3136-AA18,usc:5:552a,usc:5:552,usc.field1.trailing-char,36,12,48,reverted-blip,true
3136-AA27,usc:5:522,usc:5:552,usc.field1.edit1,14,5,19,minority-suffix,true
3141-AA10,usc:25:2706,usc:25:2701,usc.field1.edit1,11,3,14,minority-suffix,true
3141-AA25,usc:31:3716,usc:31:3711,usc.field1.edit1,13,8,22,minority-suffix,true
3141-AA32,usc:25:2701,usc:25:2710,usc.field1.transpose,15,10,36,minority-prefix,true
3150-AE26,usc:42:5841,usc:42:5846,usc.field1.edit1,7,3,10,minority-prefix,true
3170-AA11,usc:15:1639e,usc:15:1639,usc.field1.trailing-char,4,1,5,minority-prefix,true
3170-AA11,usc:15:1639h,usc:15:1639,usc.field1.trailing-char,4,1,5,minority-prefix,true
3170-AA14,usc:15:1602,usc:12:1602,usc.field0.edit1,2,1,3,minority-suffix,true
3170-AA14,usc:15:1638,usc:12:1638,usc.field0.edit1,2,1,3,minority-suffix,true
3170-AA14,usc:15:1639f,usc:15:1639,usc.field1.trailing-char,2,1,3,minority-prefix,true
3170-AA14,usc:15:1639g,usc:15:1639,usc.field1.trailing-char,2,1,3,minority-prefix,true
3170-AA17,usc:15:1604,usc:12:1604,usc.field0.edit1,2,1,3,minority-suffix,true
3170-AA22,usc:15:1693,usc:15:1693b,usc.field1.trailing-char,6,4,10,minority-suffix,true
3170-AB04,usc:12:2607,usc:12:2601,usc.field1.edit1,3,1,4,minority-suffix,true
3170-AB04,usc:12:2609,usc:12:2601,usc.field1.edit1,3,1,4,minority-suffix,true
3206-AG47,usc:5:5545a,usc:5:5545,usc.field1.trailing-char,6,1,8,minority-prefix,true
3206-AG47,usc:5:5548,usc:5:5348,usc.field1.edit1,7,1,8,minority-prefix,true
3206-AI20,usc:5:3301,usc:5:3304,usc.field1.edit1,18,10,32,minority-suffix,true
3206-AI20,usc:5:3302,usc:5:3304,usc.field1.edit1,18,10,32,minority-suffix,true
3206-AJ65,usc:5:4506,usc:5:4507,usc.field1.edit1,9,2,11,minority-suffix,true
3206-AK78,usc:5:5304,usc:5:5307,usc.field1.edit1,2,1,3,minority-prefix,true
3206-AL09,usc:5:5307,usc:5:5304,usc.field1.edit1,2,1,3,minority-suffix,true
3206-AO09,uscch:5:89,uscch:5:87,uscch.field1.edit1,3,1,4,minority-prefix,true
3220-AB70,usc:45:231f,usc:45:231,usc.field1.trailing-char,8,1,9,minority-suffix,true
3220-AB71,usc:45:231a,usc:45:231,usc.field1.trailing-char,14,1,15,reverted-blip,true
3220-AB71,usc:45:231f,usc:45:231,usc.field1.trailing-char,14,1,15,reverted-blip,true
3235-AD21,usc:15:80b-6a,usc:15:80b-6,usc.field1.trailing-char,5,1,11,minority-suffix,true
3235-AD21,usc:15:80b-6a,usc:15:80b-3a,usc.field1.edit1,5,1,11,minority-suffix,true
3235-AE11,usc:15:78w,usc:15:78m,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AE11,usc:15:78w,usc:15:78o,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AE11,usc:15:78w,usc:15:78n,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AE11,usc:15:78w,usc:15:78l,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AE11,usc:15:78w,usc:15:78b,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AE11,usc:15:78w,usc:15:78c,usc.field1.edit1,3,1,4,minority-suffix,true
3235-AF78,usc:15:79e,usc:15:79c,usc.field1.edit1,12,5,21,minority-prefix,true
3235-AF78,usc:15:79f,usc:15:79c,usc.field1.edit1,12,5,21,minority-prefix,true
3235-AF78,usc:15:79i,usc:15:79c,usc.field1.edit1,12,5,21,minority-prefix,true
3235-AF78,usc:15:79j,usc:15:79c,usc.field1.edit1,12,5,21,minority-prefix,true
3235-AF78,usc:15:79l,usc:15:79c,usc.field1.edit1,12,5,21,minority-prefix,true
3235-AF78,usc:15:79m,usc:15:79c,usc.field1.edit1,12,5,21,minority-prefix,true
3235-AF78,usc:15:79n,usc:15:79c,usc.field1.edit1,12,5,21,minority-prefix,true
3235-AF78,usc:15:79o,usc:15:79c,usc.field1.edit1,12,5,21,minority-prefix,true
3235-AF78,usc:15:79t,usc:15:79c,usc.field1.edit1,12,5,21,minority-prefix,true
3235-AF79,usc:15:79,usc:15:79f,usc.field1.trailing-char,9,3,12,minority-suffix,true
3235-AF79,usc:15:79,usc:15:79t,usc.field1.trailing-char,9,3,12,minority-suffix,true
3235-AF93,usc:15:78n,usc:15:78,usc.field1.trailing-char,17,11,28,minority-suffix,true
3235-AF93,usc:15:78o,usc:15:78,usc.field1.trailing-char,17,11,28,minority-suffix,true
3235-AF93,usc:15:78w,usc:15:78,usc.field1.trailing-char,17,11,28,minority-suffix,true
3235-AF93,usc:15:80a-8,usc:15:80a-1,usc.field1.edit1,17,11,28,minority-suffix,true
3235-AG62,usc:15:601,usc:5:601,usc.field0.leading-digit,3,2,7,minority-suffix,true
3235-AG64,usc:15:77e,usc:15:77a,usc.field1.edit1,2,1,18,minority-suffix,true
3235-AG64,usc:15:77f,usc:15:77a,usc.field1.edit1,17,1,18,minority-suffix,true
3235-AG64,usc:15:77g,usc:15:77a,usc.field1.edit1,2,1,18,minority-suffix,true
3235-AG64,usc:15:77h,usc:15:77a,usc.field1.edit1,2,1,18,minority-suffix,true
3235-AG64,usc:15:77j,usc:15:77a,usc.field1.edit1,17,1,18,minority-suffix,true
3235-AG64,usc:15:77s,usc:15:77a,usc.field1.edit1,2,1,18,minority-suffix,true
3235-AG64,usc:15:78j,usc:15:78,usc.field1.trailing-char,2,1,18,minority-suffix,true
3235-AG64,usc:15:78l,usc:15:78,usc.field1.trailing-char,2,1,18,minority-suffix,true
3235-AG64,usc:15:78m,usc:15:78,usc.field1.trailing-char,2,1,18,minority-suffix,true
3235-AG64,usc:15:78o,usc:15:78,usc.field1.trailing-char,2,1,18,minority-suffix,true
3235-AG64,usc:15:78w,usc:15:78,usc.field1.trailing-char,2,1,18,minority-suffix,true
3235-AG64,usc:15:80a-6,usc:15:80a-1,usc.field1.edit1,2,1,18,minority-suffix,true
3235-AG64,usc:15:80a-8,usc:15:80a-1,usc.field1.edit1,2,1,18,minority-suffix,true
3235-AG94,usc:15:77f,usc:15:77a,usc.field1.edit1,8,5,13,minority-prefix,true
3235-AG94,usc:15:77g,usc:15:77a,usc.field1.edit1,8,5,13,minority-prefix,true
3235-AG94,usc:15:77h,usc:15:77a,usc.field1.edit1,8,5,13,minority-prefix,true
3235-AG94,usc:15:77j,usc:15:77a,usc.field1.edit1,8,5,13,minority-prefix,true
3235-AG94,usc:15:77s,usc:15:77a,usc.field1.edit1,8,5,13,minority-prefix,true
3235-AG98,usc:15:80a-29,usc:15:80a-24,usc.field1.edit1,4,1,8,minority-prefix,true
3235-AH16,usc:15:78i,usc:15:78k,usc.field1.edit1,4,1,5,minority-suffix,true
3235-AH19,usc:15:77f,usc:15:77,usc.field1.trailing-char,2,1,13,minority-prefix,true
3235-AH19,usc:15:77h,usc:15:77f,usc.field1.edit1,11,2,13,minority-suffix,true
3235-AH22,usc:15:80b-3a,usc:15:80b-6a,usc.field1.edit1,2,1,3,minority-suffix,true
3235-AH77,usc:15:80a-8,usc:15:80a-1,usc.field1.edit1,2,1,4,minority-prefix,true
3235-AI10,usc:5:77a,usc:15:77a,usc.field0.leading-digit,8,5,13,minority-suffix,true
3235-AI10,usc:5:78a,usc:15:78a,usc.field0.leading-digit,8,5,13,minority-suffix,true
3235-AI17,usc:15:78bbb,usc:15:78bb,usc.field1.trailing-char,17,3,20,minority-suffix,true
3235-AI47,usc:15:78,usc:15:78a,usc.field1.trailing-char,4,1,5,minority-suffix,true
