cfr_part	rule	family	citation_old_to_new	note_text_verbatim
45:2500	compilation-locator	usc	42:1994 -> (removed)	5 U.S.C. 552(a)(1); 42 U.S.C. 4950, et seq., as amended; 42 U.S.C. 12501 et seq., as amended; section 203(c), Pub. L. 103-82, 107 Stat. 892; Proc. 6662, 59 FR 16507, 3 CFR, 1994 Comp., p. 22).
45:2556	compilation-locator	usc	42:2002 -> (removed)	42 U.S.C. 4951-4953; 5 CFR part 734, 42 U.S.C. 4953(a), (f), 4954(b), (e), 4955(b), 4956, 5043(a)-(c), 5044(a)-(c), (e), 5046, 5052, 5056, and 5057; 42 U.S.C. 12651b (g)(10); 42 U.S.C. 12651c(c); E.O. 13279, 67 FR 77141, 3 CFR, 2002 Comp., p. 2156, 42 U.S.C. 4954(a), (b), (d), 4955, 5044(e), 5055, and 5059; 42 U.S.C. 12602(c), 42 U.S.C. 4953(b), (c), (f), and 5044(e).
45:607	compilation-locator	usc	5:1978 -> (removed)	5 U.S.C. 5514; E.O. 12107, 3 CFR, 1978 Comp., p. 264; 5 CFR part 550, subpart K.
45:7	compilation-locator	cfr	3:1953 -> (removed)	Reorg. Plan No. 1 of 1953, 18 FR 2053; 3 CFR 1953 Supp. E.O. 10096, 15 FR 391; 3 CFR. 1950 Supp. and E.O. 10930, 26 FR 2583; 3 CFR 1961 Supp.
45:7	compilation-locator	cfr	3:1950 -> (removed)	Reorg. Plan No. 1 of 1953, 18 FR 2053; 3 CFR 1953 Supp. E.O. 10096, 15 FR 391; 3 CFR. 1950 Supp. and E.O. 10930, 26 FR 2583; 3 CFR 1961 Supp.
45:7	compilation-locator	cfr	3:1961 -> (removed)	Reorg. Plan No. 1 of 1953, 18 FR 2053; 3 CFR 1953 Supp. E.O. 10096, 15 FR 391; 3 CFR. 1950 Supp. and E.O. 10930, 26 FR 2583; 3 CFR 1961 Supp.
46:105	compilation-locator	usc	46:1991 -> (removed)	6 U.S.C. 468(b); 33 U.S.C. 1321(j); 46 U.S.C. 2103, 3306, 3703, 4502; E.O. 12777, sec. 2(d)(2) and (f), 56 FR 54757, 3 CFR, 1991 Comp., p. 351; DHS Delegation No. 00170.1, Revision No. 01.4.
46:110	compilation-locator	usc	46:1980 -> (removed)	43 U.S.C. 1333; 46 U.S.C. 3306, 3307, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.4; § 110.01-2 also issued under 44 U.S.C. 3507. Sections 110.15-1 and 110.25-1 also issued under sec. 617, Pub. L. 111-281, 124 Stat. 2905.
46:110	dotted-cfr-section	usc	44:110 -> (removed)	43 U.S.C. 1333; 46 U.S.C. 3306, 3307, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.4; § 110.01-2 also issued under 44 U.S.C. 3507. Sections 110.15-1 and 110.25-1 also issued under sec. 617, Pub. L. 111-281, 124 Stat. 2905.
46:115	compilation-locator	usc	49:1971 -> (removed)	33 U.S.C. 1321(j); 46 U.S.C. 2103, 3205, 3306, 3307; 49 U.S.C. App. 1804; E.O. 11735, 38 FR 21243, 3 CFR, 1971-1975 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.4.
46:116	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277, DHS Delegation 00170.1, Revision No. 01.4.
46:117	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.4.
46:118	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.4.
46:119	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation No. 00170.1, Revision No. 01.3.
46:120	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:121	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.2.
46:122	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306, 6101; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.2, paragraph (II)(92)(a).
46:130	dotted-cfr-section	usc	46:130 -> (removed)	46 U.S.C. 3306; Department of Homeland Security Delegation No. 0170.1. Sections 130.140 and 130.400 also issued under sec. 617, Pub. L. 111-281, 124 Stat. 2905.
46:131	compilation-locator	usc	46:1980 -> (removed)	33 U.S.C. 1321(j); 46 U.S.C. 3306, 6101, 10104; E.O. 12234, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 3 CFR, 1991 Comp., p. 351; DHS Delegation No. 00170.1, Revision No. 01.4. Section 131.990 also issued under sec. 617, Pub. L. 111-281, 124 Stat. 2905.
46:131	compilation-locator	usc	46:1991 -> (removed)	33 U.S.C. 1321(j); 46 U.S.C. 3306, 6101, 10104; E.O. 12234, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 3 CFR, 1991 Comp., p. 351; DHS Delegation No. 00170.1, Revision No. 01.4. Section 131.990 also issued under sec. 617, Pub. L. 111-281, 124 Stat. 2905.
46:147	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.4.
46:148	compilation-locator	usc	33:1980 -> (removed)	33 U.S.C. 1602; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; 46 U.S.C. 3306, 5111; 49 U.S.C. 5103; Department of Homeland Security Delegation No. 0170.1.
46:153	dotted-cfr-section	usc	49:153 -> (removed)	46 U.S.C. 3703; Department of Homeland Security Delegation No. 0170.1. Section 153.40 issued under 49 U.S.C. 5103. Sections 153.470 through 153.491, 153.1100 through 153.1132, and 153.1600 through 153.1608 also issued under 33 U.S.C. 1903 (b).
46:160	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306, 3703, 4302; E.O. 12234; 45 FR 58801; 3 CFR, 1980 Comp., p. 277; and DHS Delegation 00170.1, Revision No. 01.4.
46:161	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306, 3703, 4302; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.4.
46:162	compilation-locator	usc	46:1980 -> (removed)	33 U.S.C. 1321(j), 1903; 46 U.S.C. 3306, 3703, 4104, 4302; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; DHS Delegation 00170.1, Revision No. 01.4.
46:162	compilation-locator	usc	46:1991 -> (removed)	33 U.S.C. 1321(j), 1903; 46 U.S.C. 3306, 3703, 4104, 4302; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; DHS Delegation 00170.1, Revision No. 01.4.
46:163	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306, 3703, 5115; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.4.
46:164	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306, 3703, 4302; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.4.
46:167	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306, 3307, 6101, 8105; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.4.
46:169	compilation-locator	usc	46:1971 -> (removed)	33 U.S.C. 1321(j); 46 U.S.C. 3306, 6101; Pub. L. 103-206, 107 Stat. 2439; E.O. 11735, 38 FR 21243, 3 CFR, 1971-1975 Comp., p. 793; DHS Delegation 00170.1, Revision No. 01.4; § 169.117 also issued under the authority of 44 U.S.C. 3507.
46:170	compilation-locator	usc	46:1980 -> (removed)	43 U.S.C. 1333; 46 U.S.C. 2103, 3306, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:171	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:172	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306, 3703, 5115; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.2.
46:173	compilation-locator	usc	46:1980 -> (removed)	43 U.S.C. 1333; 46 U.S.C. 2113, 3306, 5115; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation No. 00170.1, Revision No. 01.3.
46:174	compilation-locator	usc	46:1980 -> (removed)	42 U.S.C. 9118, 9119, 9153; 43 U.S.C. 1333; 46 U.S.C. 3306, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1. Section 174.180 also issued under sec. 617, Pub. L. 111-281, 124 Stat. 2905.
46:176	compilation-locator	usc	49:1971 -> (removed)	33 U.S.C. 1321(j); 46 U.S.C. 2103, 3205, 3306, 3307; 49 U.S.C. App. 1804; E.O. 11735, 38 FR 21243, 3 CFR, 1971-1975 Comp., p. 743; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:176	compilation-locator	usc	49:1980 -> (removed)	33 U.S.C. 1321(j); 46 U.S.C. 2103, 3205, 3306, 3307; 49 U.S.C. App. 1804; E.O. 11735, 38 FR 21243, 3 CFR, 1971-1975 Comp., p. 743; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:177	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.4.
46:178	compilation-locator	usc	46:1980 -> (removed)	43 U.S.C. 1333; 46 U.S.C. 2103, 3306, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation No. 00170.1, Revision No. 01.3.
46:179	compilation-locator	usc	46:1980 -> (removed)	43 U.S.C. 1333; 46 U.S.C. 2103, 3306, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:180	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2104, 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.4.
46:181	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.4.
46:182	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation No. 00170.1, Revision No. 01.4.
46:183	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:184	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.2.
46:185	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306, 6101; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.2, paragraph (II)(92)(a).
46:188	compilation-locator	usc	6:1980 -> (removed)	6 U.S.C. 2103, 2113, 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277, sec. 1-105; DHS Delegation No. 00170.1, Revision No. 01.4.
46:189	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2113, 3306, 3307, 70034; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; DHS Delegation 00170.1, Revision No. 01.2.
46:189	compilation-locator	usc	46:1991 -> (removed)	46 U.S.C. 2113, 3306, 3307, 70034; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; DHS Delegation 00170.1, Revision No. 01.2.
46:190	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2113, 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:193	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2213, 3102, 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:194	compilation-locator	usc	49:1980 -> (removed)	46 U.S.C. 2103, 2113, 3306; 49 U.S.C. App. 1804; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:195	compilation-locator	usc	49:1980 -> (removed)	46 U.S.C. 2113, 3306, 3307; 49 U.S.C. App. 1804; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation 00170.1, Revision No. 01.4.
46:196	compilation-locator	usc	46:1991 -> (removed)	33 U.S.C. 1321(j); 46 U.S.C. 2213, 3306, 5115, 6101; E.O. 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:196	compilation-locator	usc	46:1980 -> (removed)	33 U.S.C. 1321(j); 46 U.S.C. 2213, 3306, 5115, 6101; E.O. 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:2	compilation-locator	usc	46:1980 -> (removed)	33 U.S.C. 1903; 43 U.S.C. 1333; 46 U.S.C. 2103, 2110, 3306, 3316, 3703, 70034; DHS Delegation No. 00170.1, Revision No. 01.4; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277, sec. 1-105.
46:201	dotted-cfr-section	usc	46:1 -> (removed)	46 App. U.S.C. 1114(b); 49 CFR 1.66 and 1.69.
46:24	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 2113, 4302; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277, sec. 1-105; DHS Delegation No. 00170.1, Revision No. 01.4.
46:26	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306, 4105, 4106, 6101, 8105; Pub. L. 103-206, 107 Stat. 2439; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation No. 00170.1, Revision No. 01.4.
46:31	compilation-locator	usc	46:1980 -> (removed)	33 U.S.C. 1321(j); 46 U.S.C. 2103, 3205, 3306, 3307, 3703; 46 U.S.C. Chapter 701; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; DHS Delegation No. 00170.1, Revision No. 01.4. Section 31.10-21 also issued under the authority of Sect. 4109, Pub. L. 101-380, 104 Stat. 515.
46:31	compilation-locator	usc	46:1991 -> (removed)	33 U.S.C. 1321(j); 46 U.S.C. 2103, 3205, 3306, 3307, 3703; 46 U.S.C. Chapter 701; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; DHS Delegation No. 00170.1, Revision No. 01.4. Section 31.10-21 also issued under the authority of Sect. 4109, Pub. L. 101-380, 104 Stat. 515.
46:32	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306, 3703, 3719; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation No. 00170.1, Revision No. 01.4; Subpart 32.59 also issued under the authority of Sec. 4109, Pub. L. 101-380, 104 Stat. 515.
46:34	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation No. 00170.1, Revision No. 01.4.
46:35	compilation-locator	usc	49:1980 -> (removed)	33 U.S.C. 1321(j); 46 U.S.C. 3306, 3703, 6101, 70011, 70034; 49 U.S.C. 5103, 5106; Executive Order 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Executive Order 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; DHS Delegation No. 00170.1, Revision No. 01.4.
46:35	compilation-locator	usc	49:1991 -> (removed)	33 U.S.C. 1321(j); 46 U.S.C. 3306, 3703, 6101, 70011, 70034; 49 U.S.C. 5103, 5106; Executive Order 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Executive Order 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; DHS Delegation No. 00170.1, Revision No. 01.4.
46:36	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:38	compilation-locator	usc	49:1980 -> (removed)	46 U.S.C. 2103, 3306, 3703; 49 U.S.C. 5101, 5106; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:39	compilation-locator	usc	46:1980 -> (removed)	42 U.S.C. 7511b(f)(2); 46 U.S.C. 3306, 3703, 3715(b), 70011, 70034; Executive Order 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation No. 00170.1, Revision No. 01.4.
46:46	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306; 46 U.S.C. 5101-5116; E.O. 12234, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:50	compilation-locator	usc	46:1980 -> (removed)	43 U.S.C. 1333; 46 U.S.C. 3306, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 00170.1, Revision No. 01.3; Section 50.01-20 also issued under the authority of 44 U.S.C. 3507.
46:503	compilation-locator	usc	46:2010 -> (removed)	5 U.S.C. 331, 552, 552a, 552b, 553; 31 U.S.C. 9701; 46 U.S.C. 303; E.O. 13526 of January 5, 2010 75 FR 707, 3 CFR, 2010 Comp., p. 298, sections 5.1(a) and (b).
46:52	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306, 3307, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 00170.1, Revision No. 01.3.
46:53	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 00170.1, Revision No. 01.3.
46:54	compilation-locator	usc	46:1980 -> (removed)	33 U.S.C. 1509; 43 U.S.C. 1333; 46 U.S.C. 3306, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 00170.1, Revision No. 01.3.
46:56	compilation-locator	usc	46:1980 -> (removed)	33 U.S.C. 1321(j), 1509; 43 U.S.C. 1333; 46 U.S.C. 3306, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; DHS Delegation No. 00170.1, Revision No. 01.4.
46:56	compilation-locator	usc	46:1991 -> (removed)	33 U.S.C. 1321(j), 1509; 43 U.S.C. 1333; 46 U.S.C. 3306, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; DHS Delegation No. 00170.1, Revision No. 01.4.
46:57	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306, 3703, E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; 49 CFR 1.46.
46:58	compilation-locator	usc	46:1980 -> (removed)	43 U.S.C. 1333; 46 U.S.C. 3306, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation No. 00170.1, Revision No. 01.4.
46:59	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 227; Department of Homeland Security Delegation No. 00170.1, Revision No. 01.3.
46:62	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306, 3703, 8105; sec. 617, Pub. L. 111-281, 124 Stat. 2905; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation No. 00170.1, Revision No. 01.4.
46:63	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 00170.1, Revision No. 01.3.
46:68	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306, 3703, 8105; sec. 617, Pub. L. 111-281, 124 Stat. 2905; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation No. 00170.1, Revision No. 01.4.
46:70	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277, sec. 1-105; DHS Delegation No. 00170.1, Revision No. 01.3.
46:71	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2113, 3205, 3306, 3307, 70034; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; DHS Delegation 00170.1, Revision No. 01.2.
46:71	compilation-locator	usc	46:1991 -> (removed)	46 U.S.C. 2113, 3205, 3306, 3307, 70034; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; DHS Delegation 00170.1, Revision No. 01.2.
46:72	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:76	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation No. 00170.1, Revision No. 01.4.
46:77	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation No. 00170.1, Revision No. 01.4.
46:78	compilation-locator	usc	49:1980 -> (removed)	33 U.S.C. 1321(j); 46 U.S.C. 2103, 3306, 6101; 49 U.S.C. 5103, 5106; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; Department of Homeland Security Delegation No. 0170.1.
46:78	compilation-locator	usc	49:1991 -> (removed)	33 U.S.C. 1321(j); 46 U.S.C. 2103, 3306, 6101; 49 U.S.C. 5103, 5106; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; Department of Homeland Security Delegation No. 0170.1.
46:90	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 2103, 3306, 3703; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277, sec. 1-105; DHS Delegation No. 00170.1, Revision No. 01.4.
46:91	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3205, 3306, 3307, 70034; 46 U.S.C. Chapter 701; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; DHS Delegation 00170.1, Revision No. 01.2.
46:91	compilation-locator	usc	46:1991 -> (removed)	46 U.S.C. 3205, 3306, 3307, 70034; 46 U.S.C. Chapter 701; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 56 FR 54757, 3 CFR, 1991 Comp., p. 351; DHS Delegation 00170.1, Revision No. 01.2.
46:92	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306; E.0. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
46:93	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306, 5115; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; 49 CFR 1.46.
46:95	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation No. 00170.1, Revision No. 01.4.
46:96	compilation-locator	usc	46:1980 -> (removed)	46 U.S.C. 3306; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; DHS Delegation No. 00170.1, Revision No. 01.4.
46:97	compilation-locator	usc	49:1980 -> (removed)	33 U.S.C. 1321(j); 46 U.S.C. 2103, 3306, 5111, 6101; 49 U.S.C. 5103, 5106; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 56 FR 54757; 3 CFR, 1991 Comp., p. 351; Department of Homeland Security Delegation No. 0170.1.
46:97	compilation-locator	usc	49:1991 -> (removed)	33 U.S.C. 1321(j); 46 U.S.C. 2103, 3306, 5111, 6101; 49 U.S.C. 5103, 5106; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; E.O. 12777, 56 FR 54757; 3 CFR, 1991 Comp., p. 351; Department of Homeland Security Delegation No. 0170.1.
46:98	compilation-locator	usc	49:1980 -> (removed)	33 U.S.C. 1903; 46 U.S.C. 3306, 3307, 3703; 49 U.S.C. App. 1804; E.O. 12234, 45 FR 58801, 3 CFR, 1980 Comp., p. 277; Department of Homeland Security Delegation No. 0170.1.
47:201	compilation-locator	usc	42:1978 -> (removed)	61 Stat. 496 (50 U.S.C. 401); 64 Stat. 798 (50 U.S.C. app. 2061); 64 Stat. 1245 (50 U.S.C. app. 2251); 90 Stat. 463 (42 U.S.C. 6611); E.O. 12046, March 27, 1978 (43 FR 13349; 3 CFR, 1978 Comp., p. 158); E.O. 12472, April 3, 1984 (49 FR 13471; 3 CFR, 1984 Comp., p. 193); E.O. 12656, November 18, 1988 (53 FR 47491; 3 CFR, 1988 Comp., p. 585).
