rin	publication_id	edition_year	usc_title	usc_section	usc_appendix	authority_text	whole_citation
2590-AA12	201004	2010	12	4632	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201004	2010	12	4636	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201010	2010	12	1427	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201010	2010	12	1431	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201010	2010	12	1452	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201010	2010	12	1455	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201010	2010	12	1719	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201010	2010	12	1723a	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201010	2010	12	4502	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201010	2010	12	4513	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201010	2010	12	4514	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201010	2010	12	4517	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201010	2010	12	4518	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201010	2010	12	4526	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201010	2010	12	4631	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201010	2010	12	4632	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201010	2010	12	4636	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA13	201004	2010	12	4511	False	12 USC 4511, 4513(a), 4513(f), 4513b, 4519g	12 USC 4511, 4513(a), 4513(f), 4513b, 4519g
2590-AA13	201004	2010	12	4513	False	12 USC 4511, 4513(a), 4513(f), 4513b, 4519g	12 USC 4511, 4513(a), 4513(f), 4513b, 4519g
2590-AA13	201004	2010	12	4513b	False	12 USC 4511, 4513(a), 4513(f), 4513b, 4519g	12 USC 4511, 4513(a), 4513(f), 4513b, 4519g
2590-AA13	201010	2010	12	4511	False	12 USC 4511, 4513(a), 4513(f), 4513(b), 4519(g)	12 USC 4511, 4513(a), 4513(f), 4513(b), 4519(g)
2590-AA13	201010	2010	12	4513	False	12 USC 4511, 4513(a), 4513(f), 4513(b), 4519(g)	12 USC 4511, 4513(a), 4513(f), 4513(b), 4519(g)
2590-AA13	201010	2010	12	4519	False	12 USC 4511, 4513(a), 4513(f), 4513(b), 4519(g)	12 USC 4511, 4513(a), 4513(f), 4513(b), 4519(g)
2590-AA14	201004	2010	12	4631	False	12 USC 4631 to 4641F	12 USC 4631 to 4641F
2590-AA14	201010	2010	12	4501	False	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F
2590-AA14	201010	2010	12	4503	False	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F
2590-AA14	201010	2010	12	4511	False	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F
2590-AA14	201010	2010	12	4513	False	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F
2590-AA14	201010	2010	12	4513b	False	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F
2590-AA14	201010	2010	12	4517	False	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F
2590-AA14	201010	2010	12	4526	False	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F
2590-AA14	201010	2010	12	4581	False	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F
2590-AA14	201010	2010	12	4585	False	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F
2590-AA14	201010	2010	12	4631	False	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F	12 USC 4501, 4503, 4511, 4513, 4513b, 4517, 4526, 4531, 4535, 4536, 4581, 4585, 4631 to 4641F
2590-AA15	201004	2010	12	4526	False	12 USC 4526	12 USC 4526
2590-AA15	201010	2010	12	4526	False	12 USC 4526	12 USC 4526
2590-AA16	201004	2010	12	1430c	False	12 USC 1430c	12 USC 1430c
2590-AA16	201010	2010	12	1430c	False	12 USC 1430c	12 USC 1430c
2590-AA17	201004	2010	12	4526	False	12 USC 4526	12 USC 4526
2590-AA17	201004	2010	12	4541	False	12 USC 4541	12 USC 4541
2590-AA17	201010	2010	12	4526	False	12 USC 4526	12 USC 4526
2590-AA17	201010	2010	12	4541	False	12 USC 4541	12 USC 4541
2590-AA18	201004	2010	12	1424	False	12 USC 1424	12 USC 1424
2590-AA20	201004	2010	12	4517	False	12 USC 4517	12 USC 4517
2590-AA20	201010	2010	12	4517	False	12 USC 4517	12 USC 4517
2590-AA22	201004	2010	12	4624	False	12 USC 4624	12 USC 4624
2590-AA22	201010	2010	12	4624	False	12 USC 4624	12 USC 4624
2590-AA23	201004	2010	12	4617	False	12 USC 4617(b)(1)	12 USC 4617(b)(1)
2590-AA23	201010	2010	12	4513	False	12 USC 4513(b)	12 USC 4513(b)
2590-AA23	201010	2010	12	4526	False	12 USC 4526	12 USC 4526
2590-AA23	201010	2010	12	4617	False	12 USC 4617(b)(1)	12 USC 4617(b)(1)
2590-AA24	201004	2010	12	1426	False	12 USC 1426	12 USC 1426
2590-AA24	201004	2010	12	1429	False	12 USC 1429	12 USC 1429
2590-AA24	201004	2010	12	1430	False	12 USC 1430, 1430(b)	12 USC 1430, 1430(b)
2590-AA24	201004	2010	12	1431	False	12 USC 1431, 1431(a), 1432(a)	12 USC 1431, 1431(a), 1432(a)
2590-AA24	201004	2010	12	1432	False	12 USC 1431, 1431(a), 1432(a)	12 USC 1431, 1431(a), 1432(a)
2590-AA24	201004	2010	12	4511	False	12 USC 4511(b)	12 USC 4511(b)
2590-AA24	201004	2010	12	4513	False	12 USC 4513	12 USC 4513
2590-AA24	201004	2010	12	4526	False	12 USC 4526(a)	12 USC 4526(a)
2590-AA24	201010	2010	12	1426	False	12 USC 1426	12 USC 1426
2590-AA24	201010	2010	12	1429	False	12 USC 1429	12 USC 1429
2590-AA24	201010	2010	12	1430	False	12 USC 1430, 1430(b)	12 USC 1430, 1430(b)
2590-AA24	201010	2010	12	1431	False	12 USC 1431, 1431(a), 1432(a)	12 USC 1431, 1431(a), 1432(a)
2590-AA24	201010	2010	12	1432	False	12 USC 1431, 1431(a), 1432(a)	12 USC 1431, 1431(a), 1432(a)
2590-AA24	201010	2010	12	4511	False	12 USC 4511(b)	12 USC 4511(b)
2590-AA24	201010	2010	12	4513	False	12 USC 4513	12 USC 4513
2590-AA24	201010	2010	12	4526	False	12 USC 4526(a)	12 USC 4526(a)
2590-AA26	201004	2010	12	4501	False	12 USC 4501	12 USC 4501
2590-AA26	201004	2010	12	4502	False	12 USC 4502	12 USC 4502
2590-AA26	201004	2010	12	4511	False	12 USC 4511	12 USC 4511
2590-AA26	201004	2010	12	4513	False	12 USC 4513	12 USC 4513
2590-AA26	201004	2010	12	4526	False	12 USC 4526	12 USC 4526
2590-AA26	201004	2010	12	4561	False	12 USC 4561 to 4566	12 USC 4561 to 4566
2590-AA26	201004	2010	12	4603	False	12 USC 4603	12 USC 4603
2590-AA26	201010	2010	12	4501	False	12 USC 4501	12 USC 4501
2590-AA26	201010	2010	12	4502	False	12 USC 4502	12 USC 4502
2590-AA26	201010	2010	12	4511	False	12 USC 4511	12 USC 4511
2590-AA26	201010	2010	12	4513	False	12 USC 4513	12 USC 4513
2590-AA26	201010	2010	12	4526	False	12 USC 4526	12 USC 4526
2590-AA26	201010	2010	12	4561	False	12 USC 4561 to 4566	12 USC 4561 to 4566
2590-AA26	201010	2010	12	4603	False	12 USC 4603	12 USC 4603
2590-AA27	201004	2010	12	4565	False	12 USC 4565	12 USC 4565
2590-AA27	201010	2010	12	4565	False	12 USC 4565	12 USC 4565
2590-AA28	201004	2010	12	1833e	False	12 USC 1833e	12 USC 1833e
2590-AA28	201004	2010	12	4520	False	12 USC 4520 and 4526	12 USC 4520 and 4526
2590-AA28	201004	2010	12	4526	False	12 USC 4520 and 4526	12 USC 4520 and 4526
2590-AA28	201010	2010	12	1833e	False	12 USC 1833e	12 USC 1833e
2590-AA28	201010	2010	12	4520	False	12 USC 4520 and 4526	12 USC 4520 and 4526
2590-AA28	201010	2010	12	4526	False	12 USC 4520 and 4526	12 USC 4520 and 4526
2590-AA30	201004	2010	12	1426	False	12 USC 1426	12 USC 1426
2590-AA30	201004	2010	12	1431	False	12 USC 1431(a) and (c), 1440	12 USC 1431(a) and (c), 1440
2590-AA30	201004	2010	12	1440	False	12 USC 1431(a) and (c), 1440	12 USC 1431(a) and (c), 1440
2590-AA30	201004	2010	12	4511	False	12 USC 4511(b), 4513, 4514(a), 4526(a)	12 USC 4511(b), 4513, 4514(a), 4526(a)
2590-AA30	201004	2010	12	4513	False	12 USC 4511(b), 4513, 4514(a), 4526(a)	12 USC 4511(b), 4513, 4514(a), 4526(a)
2590-AA30	201004	2010	12	4514	False	12 USC 4511(b), 4513, 4514(a), 4526(a)	12 USC 4511(b), 4513, 4514(a), 4526(a)
2590-AA30	201004	2010	12	4526	False	12 USC 4511(b), 4513, 4514(a), 4526(a)	12 USC 4511(b), 4513, 4514(a), 4526(a)
2590-AA30	201010	2010	12	1426	False	12 USC 1426	12 USC 1426
2590-AA30	201010	2010	12	1431	False	12 USC 1431(a) and (c), 1440	12 USC 1431(a) and (c), 1440
2590-AA30	201010	2010	12	1440	False	12 USC 1431(a) and (c), 1440	12 USC 1431(a) and (c), 1440
2590-AA30	201010	2010	12	4511	False	12 USC 4511(b), 4513, 4514(a), 4526(a)	12 USC 4511(b), 4513, 4514(a), 4526(a)
2590-AA30	201010	2010	12	4513	False	12 USC 4511(b), 4513, 4514(a), 4526(a)	12 USC 4511(b), 4513, 4514(a), 4526(a)
2590-AA30	201010	2010	12	4514	False	12 USC 4511(b), 4513, 4514(a), 4526(a)	12 USC 4511(b), 4513, 4514(a), 4526(a)
2590-AA30	201010	2010	12	4526	False	12 USC 4511(b), 4513, 4514(a), 4526(a)	12 USC 4511(b), 4513, 4514(a), 4526(a)
2590-AA31	201004	2010	12	1427	False	12 USC 1427	12 USC 1427
2590-AA31	201004	2010	12	4511	False	12 USC 4511	12 USC 4511
2590-AA31	201004	2010	12	4526	False	12 USC 4526	12 USC 4526
2590-AA32	201004	2010	12	1429	False	12 USC 1429	12 USC 1429
2590-AA32	201004	2010	12	1430	False	12 USC 1430	12 USC 1430
2590-AA32	201004	2010	12	1430b	False	12 USC 1430b	12 USC 1430b
2590-AA32	201004	2010	12	1431	False	12 USC 1431	12 USC 1431
2590-AA32	201004	2010	12	1436	False	12 USC 1436	12 USC 1436
2590-AA32	201004	2010	12	4511	False	12 USC 4511	12 USC 4511
2590-AA32	201004	2010	12	4513	False	12 USC 4513	12 USC 4513
2590-AA32	201004	2010	12	4526	False	12 USC 4526	12 USC 4526
2590-AA32	201010	2010	12	1429	False	12 USC 1429	12 USC 1429
2590-AA32	201010	2010	12	1430	False	12 USC 1430	12 USC 1430
2590-AA32	201010	2010	12	1430b	False	12 USC 1430b	12 USC 1430b
2590-AA32	201010	2010	12	1431	False	12 USC 1431	12 USC 1431
2590-AA32	201010	2010	12	1436	False	12 USC 1436	12 USC 1436
2590-AA32	201010	2010	12	4511	False	12 USC 4511	12 USC 4511
2590-AA32	201010	2010	12	4513	False	12 USC 4513	12 USC 4513
2590-AA32	201010	2010	12	4526	False	12 USC 4526	12 USC 4526
2590-AA33	201004	2010	12	1429	False	12 USC 1429	12 USC 1429
2590-AA33	201004	2010	12	1430	False	12 USC 1430	12 USC 1430
2590-AA33	201004	2010	12	1430b	False	12 USC 1430b	12 USC 1430b
2590-AA33	201004	2010	12	1431	False	12 USC 1431	12 USC 1431
2590-AA33	201004	2010	12	4511	False	12 USC 4511	12 USC 4511
2590-AA33	201004	2010	12	4513	False	12 USC 4513	12 USC 4513
2590-AA33	201004	2010	12	4526	False	12 USC 4526	12 USC 4526
2590-AA34	201004	2010	12	1426	False	12 USC 1426	12 USC 1426
2590-AA34	201004	2010	12	1427	False	12 USC 1427	12 USC 1427
2590-AA34	201004	2010	12	1432	False	12 USC 1432	12 USC 1432
2590-AA34	201004	2010	12	4511	False	12 USC 4511	12 USC 4511
2590-AA34	201004	2010	12	4526	False	12 USC 4526	12 USC 4526
2590-AA35	201010	2010	12	1440	False	12 USC 1440, 1440a, 4511, 4514, and 4517	12 USC 1440, 1440a, 4511, 4514, and 4517
2590-AA35	201010	2010	12	1440a	False	12 USC 1440, 1440a, 4511, 4514, and 4517	12 USC 1440, 1440a, 4511, 4514, and 4517
2590-AA35	201010	2010	12	4511	False	12 USC 1440, 1440a, 4511, 4514, and 4517	12 USC 1440, 1440a, 4511, 4514, and 4517
2590-AA35	201010	2010	12	4514	False	12 USC 1440, 1440a, 4511, 4514, and 4517	12 USC 1440, 1440a, 4511, 4514, and 4517
2590-AA35	201010	2010	12	4517	False	12 USC 1440, 1440a, 4511, 4514, and 4517	12 USC 1440, 1440a, 4511, 4514, and 4517
2590-AA36	201010	2010	12	1431	False	12 USC 1431	12 USC 1431
2590-AA36	201010	2010	12	1435	False	12 USC 1435	12 USC 1435
2590-AA36	201010	2010	12	4511	False	12 USC 4511	12 USC 4511
2590-AA36	201010	2010	12	4513	False	12 USC 4513	12 USC 4513
2590-AA37	201010	2010	12	1446	False	12 USC 1432a, 1446, and 4511	12 USC 1432a, 1446, and 4511
2590-AA37	201010	2010	12	4511	False	12 USC 1432a, 1446, and 4511	12 USC 1432a, 1446, and 4511
2590-AA38	201010	2010	12	1430	False	12 USC 1430(g)	12 USC 1430(g)
2590-AA38	201010	2010	12	4511	False	12 USC 4511	12 USC 4511
2590-AA38	201010	2010	12	4513	False	12 USC 4513	12 USC 4513
2590-AA39	201010	2010	12	1424	False	12 USC 1424	12 USC 1424
2700-AE02	201210	2012	35	200	False	35 USC 200 et seq	35 USC 200 et seq
2900-AM92	201210	2012	38	8127	False	38 USC 8127 to 8128	38 USC 8127 to 8128
2900-AN12	201210	2012	38	1155	False	38 USC 1155	38 USC 1155
2900-AN28	201210	2012	38	1312	False	38 USC 1312	38 USC 1312
2900-AN28	201210	2012	38	501	False	38 USC 501(a)	38 USC 501(a)
2900-AN40	201210	2012	38	1965	False	38 USC 1965 to 1980A	38 USC 1965 to 1980A
2900-AN40	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AN42	201210	2012	38	501	False	38 USC 501(a)	38 USC 501(a)
2900-AN46	201210	2012	38	501	False	38 USC 501(a)	38 USC 501(a)
2900-AN46	201210	2012	38	501	False	38 USC 501(a)(1)	38 USC 501(a)(1)
2900-AN49	201210	2012	38	1725	False	38 USC 1725	38 USC 1725
2900-AN49	201210	2012	38	1728	False	38 USC 1728	38 USC 1728
2900-AN51	201210	2012	38	1714	False	38 USC 1714	38 USC 1714
2900-AN60	201210	2012	38	1155	False	38 USC 1155	38 USC 1155
2900-AN61	201210	2012	38	501	False	38 USC 501(a)	38 USC 501(a)
2900-AN61	201210	2012	38	5307	False	38 USC 5307	38 USC 5307
2900-AN67	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AN70	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AN70	201210	2012	38	503	False	38 USC 503	38 USC 503
2900-AN70	201210	2012	38	512	False	38 USC 512	38 USC 512
2900-AN75	201210	2012	38	501	False	38 USC 501(a)	38 USC 501(a)
2900-AN77	201210	2012	38	101	False	38 USC 101	38 USC 101
2900-AN77	201210	2012	38	1710	False	38 USC 1710	38 USC 1710
2900-AN77	201210	2012	38	1742	False	38 USC 1742	38 USC 1742
2900-AN77	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AN77	201210	2012	38	8105	False	38 USC 8105	38 USC 8105
2900-AN77	201210	2012	38	8131	False	38 USC 8131 to 8137	38 USC 8131 to 8137
2900-AN78	201210	2012	38	3703	False	38 USC 3703	38 USC 3703
2900-AN79	201210	2012	38	1708	False	38 USC 1708	38 USC 1708
2900-AN79	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AN80	201210	2012	38	1730	False	38 USC 1730	38 USC 1730
2900-AN80	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AN81	201210	2012	38	2001	False	38 USC 2001	38 USC 2001
2900-AN82	201210	2012	38	1710	False	38 USC 1710	38 USC 1710
2900-AN82	201210	2012	38	1741	False	38 USC 1741 to 1743	38 USC 1741 to 1743
2900-AN82	201210	2012	38	1745	False	38 USC 1745	38 USC 1745
2900-AN86	201210	2012	38	1725	False	38 USC 1725 as amended by PL 111-137	38 USC 1725 as amended by PL 111-137
2900-AN87	201210	2012	38	1702	False	38 USC 1702	38 USC 1702
2900-AN87	201210	2012	38	5303a	False	38 USC 5303A	38 USC 5303A
2900-AN89	201210	2012	38	501	False	38 USC 501(a)	38 USC 501(a)
2900-AN90	201210	2012	38	2408	False	38 USC 2408	38 USC 2408
2900-AN91	201210	2012	38	5121a	False	38 USC 5121A	38 USC 5121A
2900-AN92	201210	2012	38	1712a	False	38 USC 1712A	38 USC 1712A
2900-AN94	201210	2012	38	1720g	False	38 USC 1720G	38 USC 1720G
2900-AN94	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AN95	201210	2012	38	7332	False	38 USC 7332	38 USC 7332
2900-AN97	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AN97	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
2900-AN98	201210	2012	38	1703	False	38 USC 1703	38 USC 1703
2900-AN98	201210	2012	38	1710	False	38 USC 1710	38 USC 1710
2900-AN99	201210	2012	38	1712	False	38 USC 1712	38 USC 1712
2900-AO00	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AO02	201210	2012	38	101	False	38 USC 101	38 USC 101
2900-AO02	201210	2012	38	1710	False	38 USC 1710	38 USC 1710
2900-AO02	201210	2012	38	1741	False	38 USC 1741 to 1743	38 USC 1741 to 1743
2900-AO02	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AO03	201210	2012	38	1703	False	38 USC 1703	38 USC 1703
2900-AO03	201210	2012	38	1710	False	38 USC 1710	38 USC 1710
2900-AO04	201210	2012	38	1710	False	38 USC 1710	38 USC 1710
2900-AO07	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AO09	201210	2012	38	1117	False	38 USC 1117	38 USC 1117
2900-AO10	201210	2012	38	3015	False	38 USC 3015	38 USC 3015
2900-AO10	201210	2012	38	3022	False	38 USC 3022	38 USC 3022
2900-AO10	201210	2012	38	3108	False	38 USC 3108(a), (b), (f)	38 USC 3108(a), (b), (f)
2900-AO10	201210	2012	38	3115	False	38 USC 3115(a)(1)	38 USC 3115(a)(1)
2900-AO10	201210	2012	38	3680	False	38 USC 3680	38 USC 3680
2900-AO10	201210	2012	38	501	False	38 USC 501(a)	38 USC 501(a)
2900-AO11	201210	2012	38	111	False	38 USC 111	38 USC 111
2900-AO12	201210	2012	38	2402	False	38 USC 2402	38 USC 2402
2900-AO13	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AO15	201210	2012	38	1717	False	38 USC 1717	38 USC 1717
2900-AO15	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AO16	201210	2012	38	1114	False	38 USC 1114	38 USC 1114
2900-AO17	201210	2012	38	1717	False	38 USC 1717(a)(2)	38 USC 1717(a)(2)
2900-AO19	201210	2012	38	1155	False	38 USC 1155	38 USC 1155
2900-AO20	201210	2012	38	1965	False	38 USC 1965 to 1980A	38 USC 1965 to 1980A
2900-AO20	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AO21	201210	2012	38	1705	False	38 USC 1705	38 USC 1705
2900-AO22	201210	2012	38	1318	False	38 USC 1318	38 USC 1318
2900-AO23	201210	2012	38	8127	False	38 USC 8127	38 USC 8127
2900-AO24	201210	2012	38	1967	False	38 USC 1967 to 68	38 USC 1967 to 68
2900-AO24	201210	2012	38	1977	False	38 USC 1977	38 USC 1977
2900-AO24	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AO25	201210	2012	38	101	False	38 USC 101	38 USC 101
2900-AO25	201210	2012	38	106	False	38 USC 106	38 USC 106
2900-AO26	201210	2012	38	1710	False	38 USC 1710(g)(1)	38 USC 1710(g)(1)
2900-AO27	201210	2012	38	1710	False	38 USC 1710(g)(1)	38 USC 1710(g)(1)
2900-AO28	201210	2012	38	1722a	False	38 USC 1722A	38 USC 1722A
2900-AO28	201210	2012	38	501	False	38 USC 501(a)	38 USC 501(a)
2900-AO29	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AO30	201210	2012	38	1965	False	38 USC 1965(10)	38 USC 1965(10)
2900-AO31	201210	2012	38	3901	False	38 USC 3901	38 USC 3901
2900-AO32	201210	2012	38	1118	False	38 USC 1118	38 USC 1118
2900-AO33	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AO34	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AO34	201210	2012	38	7601	False	38 USC 7601 to 7619	38 USC 7601 to 7619
2900-AO34	201210	2012	38	7633	False	38 USC 7633	38 USC 7633
2900-AO34	201210	2012	38	7634	False	38 USC 7634	38 USC 7634
2900-AO34	201210	2012	38	7636	False	38 USC 7636	38 USC 7636
2900-AO36	201210	2012	38	101	False	38 USC 101	38 USC 101
2900-AO36	201210	2012	38	1710	False	38 USC 1710	38 USC 1710
2900-AO36	201210	2012	38	1741	False	38 USC 1741 to 1745	38 USC 1741 to 1745
2900-AO36	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AO37	201210	2012	38	101	False	38 USC 101	38 USC 101
2900-AO37	201210	2012	38	1710	False	38 USC 1710	38 USC 1710
2900-AO37	201210	2012	38	1741	False	38 USC 1741 to 1745	38 USC 1741 to 1745
2900-AO37	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AO38	201210	2012	38	1311	False	38 USC 1311	38 USC 1311
2900-AO39	201210	2012	40	3103	False	40 USC 3103	40 USC 3103
2900-AO41	201210	2012	38	8502	False	38 USC 8502	38 USC 8502
2900-AO42	201210	2012	38	1965	False	38 USC 501, 1965 to 1980A	38 USC 501, 1965 to 1980A
2900-AO42	201210	2012	38	501	False	38 USC 501, 1965 to 1980A	38 USC 501, 1965 to 1980A
2900-AO43	201210	2012	38	501	False	38 USC 501(a)	38 USC 501(a)
2900-AO44	201210	2012	38	1155	False	38 USC 1155	38 USC 1155
2900-AO45	201210	2012	38	5701	False	38 USC 5701	38 USC 5701
2900-AO46	201210	2012	38	1703	False	38 USC 1703	38 USC 1703
2900-AO47	201210	2012	38	1703	False	38 USC 1703	38 USC 1703
2900-AO48	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AO49	201210	2012	38	501	False	38 USC 501 and 513	38 USC 501 and 513
2900-AO49	201210	2012	38	513	False	38 USC 501 and 513	38 USC 501 and 513
2900-AO49	201210	2012	38	8127	False	38 USC 8127	38 USC 8127
2900-AO50	201210	2012	38	2044	False	38 USC 2044	38 USC 2044
2900-AO51	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AO52	201210	2012	38	1721	False	38 USC 1721	38 USC 1721
2900-AO52	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AO54	201210	2012	38	101	False	38 USC 101	38 USC 101
2900-AO54	201210	2012	38	1744	False	38 USC 1744	38 USC 1744
2900-AO54	201210	2012	38	501	False	38 USC 501	38 USC 501
2900-AO55	201210	2012	38	1977	False	38 USC 1977(a)(3)	38 USC 1977(a)(3)
2900-AO57	201210	2012	38	1710	False	38 USC 1710	38 USC 1710
